ExternalRiskEstimate,MSinceOldestTradeOpen,AverageMInFile,NumSatisfactoryTrades,PercentTradesNeverDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
91,132,143,13,100,7,8,2,0,8,21,0,9,32,2,-8,0,22
65,321,114,27,82,5,3,28,3,32,0,0,66,32,6,1,1,88
74,39,16,6,100,7,8,6,3,33,0,2,23,99,2,2,0,80
79,161,83,17,100,7,8,19,2,42,0,1,13,32,5,1,1,86
70,122,58,23,100,7,8,53,2,48,-7,0,74,63,3,2,3,50
75,254,60,9,100,7,8,9,2,44,0,1,60,95,2,2,0,80
84,346,102,19,100,7,8,19,1,37,0,2,5,31,2,3,0,56
65,137,56,26,96,5,7,27,3,33,0,4,66,72,10,3,4,82
77,157,82,17,94,6,2,18,0,33,14,0,2,32,4,-8,0,50
67,25,24,3,100,6,8,3,0,67,0,2,18,91,1,2,2,100
80,162,61,39,98,6,6,45,4,12,8,0,11,32,7,1,0,53
89,344,137,19,100,7,8,20,1,25,0,1,10,32,3,2,0,63
84,128,70,28,96,6,6,28,3,14,23,0,3,32,2,1,0,33
72,120,46,38,100,7,8,38,5,24,0,2,59,78,5,4,4,56
70,159,113,14,89,4,6,19,1,26,-7,0,13,76,3,2,0,83
56,139,98,19,81,4,2,12,0,43,21,0,60,32,4,3,1,88
65,148,57,33,91,4,6,36,5,37,5,2,35,90,11,2,1,81
72,211,121,15,82,4,6,15,0,41,12,0,43,45,3,2,0,83
60,177,116,5,50,4,3,9,1,17,0,1,38,32,3,-8,1,60
77,272,121,20,100,6,8,20,1,25,0,0,42,88,8,2,1,77
67,44,96,6,50,6,2,14,0,0,0,2,65,32,4,-8,2,80
63,93,47,17,88,4,6,17,2,41,0,0,53,84,7,3,1,83
66,66,33,16,94,4,6,16,1,44,3,1,22,42,2,2,0,57
88,466,160,8,100,7,8,8,0,13,-7,0,8,32,1,1,0,50
83,165,92,33,100,7,8,50,1,68,0,1,16,85,3,6,0,69
74,204,88,51,100,7,8,64,0,40,-7,0,34,53,6,9,1,75
59,158,57,12,92,6,6,15,0,27,0,1,70,32,7,1,3,100
65,207,82,36,100,7,8,36,3,25,0,2,64,42,11,2,6,59
88,135,85,4,100,7,8,4,0,50,0,1,0,32,0,-8,0,0
54,151,66,28,94,1,2,31,2,29,0,0,39,36,8,2,2,100
80,211,73,28,96,6,6,28,1,39,0,2,5,82,4,2,0,60
68,217,110,19,86,5,2,22,1,55,7,0,95,100,3,2,1,100
82,405,200,16,94,6,6,19,0,50,0,2,3,32,2,2,0,57
80,169,71,16,100,7,8,16,2,13,23,0,33,32,3,1,1,50
75,98,54,21,100,7,8,24,1,13,0,1,36,32,7,1,1,67
72,259,82,41,100,7,8,41,3,22,0,8,37,80,10,2,2,60
81,188,75,47,100,7,8,48,2,17,1,1,2,32,4,1,0,36
72,210,76,25,92,6,6,25,3,40,0,3,25,79,3,3,1,50
80,195,67,24,100,7,8,25,1,25,22,0,36,27,3,2,0,83
77,73,41,22,100,7,8,22,2,27,0,1,0,94,1,3,0,29
78,92,25,10,100,7,8,10,4,30,0,2,16,71,2,2,0,57
88,238,71,16,100,7,8,20,2,45,-7,3,7,32,3,-8,0,50
78,155,70,20,100,7,8,20,1,20,0,1,41,22,2,3,1,63
60,106,61,25,93,6,6,27,1,22,0,0,88,100,13,1,5,93
77,183,68,32,100,7,8,39,2,31,3,1,31,80,5,2,1,70
60,178,53,23,75,4,6,24,6,29,4,2,35,75,3,3,1,55
61,183,50,4,80,6,2,5,2,0,-7,0,74,32,4,-8,3,100
57,234,106,40,98,4,6,41,0,24,-7,3,69,30,16,2,7,95
78,395,99,20,100,7,8,22,3,14,2,1,42,32,4,1,2,45
63,232,103,14,88,6,4,17,1,6,1,4,11,32,1,-8,0,17
85,139,81,28,100,7,8,29,1,45,-7,2,0,32,0,2,0,40
67,100,61,19,100,7,8,21,1,43,0,0,99,82,7,1,5,89
78,141,64,20,100,7,8,20,1,35,-7,0,48,98,1,4,2,75
66,150,69,17,90,3,5,23,2,39,3,1,33,81,2,2,0,50
68,19,15,6,100,7,8,6,2,33,0,2,11,99,2,1,2,75
66,124,58,33,94,4,6,35,1,39,0,2,54,56,3,3,0,89
76,42,27,7,100,7,8,7,0,71,0,1,30,32,1,3,0,80
65,369,145,40,91,6,2,45,0,36,0,2,83,46,13,4,6,89
56,316,143,9,50,1,3,15,0,21,0,1,36,32,4,1,0,63
84,200,103,27,100,7,8,29,1,21,-7,3,7,92,2,2,1,55
66,77,37,8,90,6,2,10,1,90,0,0,62,95,20,4,2,100
61,94,50,35,92,4,5,37,2,35,0,0,72,100,3,2,1,100
65,142,85,9,82,6,3,13,0,64,0,1,30,35,2,2,0,100
71,97,59,20,100,7,8,20,1,65,0,0,84,77,3,6,3,75
77,161,69,20,96,6,6,23,3,4,16,0,14,32,4,-8,1,38
90,178,100,16,100,7,8,16,0,56,1,1,0,32,0,1,0,50
68,105,62,34,91,6,6,57,2,37,14,0,51,65,5,4,2,56
54,119,115,1,50,1,3,2,0,0,-7,1,62,32,20,-8,2,90
72,224,66,31,100,7,8,33,3,24,0,0,28,69,9,2,0,61
65,29,18,10,100,7,8,10,3,40,0,5,38,68,5,3,0,89
59,213,90,13,85,4,6,14,0,54,1,10,104,32,2,1,2,100
86,327,109,18,100,7,8,18,1,28,0,0,18,32,2,1,0,43
64,326,142,26,81,4,5,24,2,19,-7,2,21,52,5,3,1,57
67,117,46,10,92,6,6,12,2,42,-7,1,60,55,3,2,2,71
67,152,58,24,100,6,8,24,1,29,0,1,30,32,3,-8,3,43
72,132,65,25,100,7,8,26,3,42,2,3,40,70,5,3,2,73
71,228,81,45,98,6,5,46,2,39,10,0,24,95,4,2,1,44
58,120,67,22,74,3,5,23,1,26,0,2,87,79,7,3,4,92
67,144,62,22,86,4,6,22,0,59,1,2,11,58,2,3,1,100
68,125,95,14,94,0,2,16,1,50,7,0,14,97,2,2,0,57
62,264,74,56,93,4,6,58,4,50,2,2,52,51,5,4,2,47
73,152,46,20,100,7,8,21,0,40,-7,0,36,91,5,3,0,82
80,258,81,35,97,6,6,28,4,31,-7,2,29,75,8,4,0,75
60,43,23,9,78,4,6,9,1,67,0,0,0,19,0,3,2,60
85,149,76,17,100,7,8,17,1,41,2,2,14,18,2,2,0,80
61,183,40,9,100,7,8,11,4,36,-7,2,89,96,3,3,3,88
60,183,95,42,87,4,3,49,3,18,-7,8,44,60,7,3,1,48
72,79,26,13,100,7,8,15,2,27,0,1,28,65,6,3,1,69
58,149,64,30,93,6,6,30,3,37,0,3,90,77,7,8,4,83
68,104,41,16,100,7,8,17,4,63,0,0,49,52,4,3,2,88
73,247,89,8,88,6,5,16,4,44,0,1,98,32,1,2,1,100
59,116,70,3,75,0,2,4,1,100,0,1,62,77,20,2,2,100
79,282,78,45,100,7,8,47,3,23,0,0,9,57,1,5,1,46
64,390,151,67,76,6,2,74,3,51,1,4,19,69,9,6,1,68
72,252,47,14,94,6,6,16,6,31,0,2,49,71,3,3,0,78
54,196,41,9,58,0,2,17,2,17,-7,0,29,32,2,1,1,67
88,365,166,29,97,6,6,30,2,43,17,0,10,32,1,3,0,44
69,183,61,26,100,7,8,28,3,36,-7,6,43,50,5,2,2,64
67,217,82,27,72,6,3,32,0,41,0,4,5,85,1,4,2,45
70,411,95,70,99,6,6,72,5,12,2,1,23,64,8,2,2,37
72,377,185,32,91,6,6,32,1,28,4,1,24,32,8,1,2,53
70,59,46,23,96,6,6,19,0,48,23,0,63,51,5,1,2,100
70,72,22,10,100,7,8,8,2,40,-7,1,64,73,6,2,1,100
83,384,179,24,100,7,8,26,1,19,1,1,4,32,1,1,0,38
75,201,65,31,97,6,6,46,6,30,12,0,30,76,4,3,1,36
69,244,73,25,74,6,5,27,1,37,0,2,48,40,2,1,1,27
81,141,59,34,97,6,5,37,3,51,0,1,4,94,2,2,0,44
77,229,72,28,100,7,8,33,3,48,0,10,30,32,6,2,2,50
85,200,57,19,100,7,8,19,1,16,-7,0,7,65,4,2,0,50
56,412,97,29,78,0,2,30,2,59,-7,2,6,75,1,5,2,60
63,161,51,15,82,4,6,17,1,29,0,0,35,44,4,2,1,60
69,192,106,27,88,5,4,32,5,53,-7,2,15,23,4,4,0,67
76,169,95,12,92,4,6,12,0,50,0,0,3,32,1,2,1,38
56,128,87,14,88,3,5,12,2,29,-7,0,22,38,3,3,0,100
82,159,60,30,100,7,8,30,4,30,6,0,7,35,4,3,0,78
88,112,61,16,100,7,8,16,0,13,-7,0,7,32,2,1,0,60
92,233,152,35,100,7,8,36,0,11,23,0,0,32,2,1,0,38
81,136,63,19,100,7,8,19,0,21,-7,0,42,39,1,2,0,60
62,201,84,31,69,4,5,39,2,9,-7,4,13,99,4,1,2,36
70,218,69,24,88,5,2,33,3,62,0,5,69,83,8,4,1,100
66,190,94,33,97,6,6,33,1,55,0,4,23,79,2,4,0,75
62,46,36,4,100,7,8,5,0,25,0,1,98,32,2,-8,2,100
82,224,70,37,97,6,6,38,1,50,17,0,23,83,1,5,0,50
88,202,93,14,100,7,8,14,1,21,23,0,7,32,4,1,0,71
74,118,73,15,88,4,6,32,2,65,20,0,20,85,4,5,0,90
58,149,66,16,61,4,2,25,0,29,-7,0,19,81,2,2,0,67
80,108,48,18,100,7,8,20,4,60,0,0,9,50,1,4,0,71
75,195,84,19,100,7,8,19,1,16,7,0,33,32,3,-8,1,75
72,189,125,33,95,6,6,42,1,55,-7,1,66,20,4,5,2,67
73,203,69,18,100,7,8,19,6,32,0,0,64,32,10,1,5,92
61,256,68,14,87,4,6,15,0,33,0,2,62,68,3,3,1,86
65,275,81,42,93,6,6,44,5,50,0,3,63,77,4,6,1,71
76,66,31,5,100,7,8,7,3,0,0,1,47,32,3,-8,2,100
86,162,137,26,100,7,8,23,2,12,-7,0,12,32,6,-8,0,35
83,189,73,56,100,7,8,71,6,20,2,2,3,92,3,3,0,43
67,344,171,24,96,6,6,26,3,31,0,0,77,68,6,3,4,71
75,289,83,39,95,6,2,42,2,33,3,1,21,32,3,1,1,50
85,162,101,6,100,7,8,6,0,33,23,0,10,9,2,2,0,80
87,183,96,16,100,7,8,0,0,19,0,2,0,32,3,1,0,50
60,263,108,26,83,4,2,23,2,23,0,2,49,95,11,1,2,71
79,116,67,46,100,7,8,51,2,25,0,0,4,28,6,2,1,45
86,280,99,20,100,7,8,21,0,81,8,0,21,58,1,3,0,67
73,263,102,37,100,7,8,57,1,42,0,4,11,19,4,4,0,67
59,218,90,28,87,5,2,67,2,45,-7,2,91,32,1,1,1,67
78,282,93,8,78,6,6,9,1,22,23,0,31,32,3,1,0,83
68,276,59,27,100,6,8,31,2,42,0,4,9,70,3,4,0,47
56,239,98,12,75,4,6,12,1,25,0,3,69,82,7,3,2,100
59,134,48,11,60,4,4,26,2,40,17,0,49,91,4,3,0,70
86,349,120,33,97,6,6,35,1,34,23,0,7,32,4,2,0,50
89,204,110,23,100,7,8,14,1,40,23,0,6,32,5,3,0,67
75,105,53,22,100,7,8,25,5,56,0,1,31,21,5,3,1,80
65,68,36,18,95,6,6,19,6,53,-7,2,71,75,5,4,0,90
55,37,26,2,67,6,5,3,0,67,2,1,100,32,1,1,1,100
63,66,45,17,94,6,6,17,1,24,0,1,67,83,8,4,3,86
93,399,174,5,100,7,8,5,0,0,2,1,0,32,0,-8,0,0
79,187,81,21,100,7,8,22,1,18,0,1,46,97,4,2,1,67
73,186,73,30,87,6,5,31,1,19,0,1,69,25,3,2,1,56
65,130,68,25,89,5,4,29,1,43,0,1,46,56,8,3,2,85
78,156,41,13,100,7,8,13,6,38,3,3,19,93,2,3,0,71
56,202,67,20,81,3,5,22,1,27,0,1,81,81,6,3,4,83
67,91,45,23,88,5,3,24,4,75,0,2,20,62,2,4,0,100
64,180,83,33,78,4,5,36,2,25,-7,0,19,56,4,3,1,64
68,178,74,30,97,6,6,30,1,23,0,1,45,88,4,2,3,50
79,148,93,13,92,6,6,13,0,77,0,2,0,32,0,1,0,50
79,507,197,21,100,7,8,21,0,29,0,0,64,53,6,3,2,83
57,469,117,31,84,4,6,34,1,38,23,0,33,65,7,3,3,73
67,427,105,35,94,4,6,37,0,51,17,0,45,47,5,6,2,85
84,239,63,25,100,7,8,27,4,37,0,5,7,32,2,-8,0,20
66,160,60,13,81,6,2,16,3,44,0,3,56,32,3,2,1,71
58,80,62,11,83,6,5,13,0,50,0,1,82,42,3,3,2,100
69,216,82,15,93,6,6,15,0,33,23,0,51,32,8,1,0,100
61,261,95,28,89,4,6,28,1,39,0,1,67,68,10,3,3,93
71,268,77,14,100,0,8,15,2,50,0,0,3,32,1,1,0,50
90,351,110,34,100,7,8,36,3,44,4,1,2,77,1,8,0,53
71,149,63,27,96,6,6,28,2,36,0,1,41,97,7,1,2,73
71,206,95,19,90,4,6,21,2,38,-7,0,42,80,4,2,1,75
62,178,67,28,80,4,6,30,3,30,1,2,21,79,2,4,1,46
74,369,80,19,95,6,2,19,2,5,-7,0,21,32,6,-8,0,67
76,194,67,12,100,7,8,13,5,23,0,1,59,90,7,2,1,90
83,263,84,36,97,6,6,38,3,21,0,5,8,33,3,3,0,38
69,225,88,30,100,7,8,32,0,20,0,2,57,68,9,1,3,71
75,126,64,7,100,7,8,7,1,57,0,0,101,59,2,3,2,100
63,105,42,17,100,7,8,18,6,33,0,3,73,98,8,2,3,83
83,178,84,13,100,7,8,13,2,46,23,0,18,32,2,1,0,75
89,388,116,12,100,7,8,47,0,25,23,0,8,32,4,-8,0,80
66,252,72,32,97,6,6,9,3,59,5,1,78,72,6,3,1,91
84,264,102,26,96,5,7,27,1,33,1,1,21,57,7,3,0,100
63,193,66,24,83,4,6,24,2,8,-7,0,70,100,5,1,2,78
66,261,108,23,79,4,5,33,2,48,11,0,24,30,3,3,0,46
76,228,115,22,92,6,2,25,0,28,-7,2,43,32,5,1,0,75
86,212,125,12,100,7,8,12,0,25,-7,0,13,32,1,1,0,43
69,41,71,25,96,6,6,4,0,8,2,2,37,66,9,1,3,67
76,203,79,14,93,6,6,14,1,29,5,0,25,32,3,1,1,80
62,295,124,55,95,4,6,57,2,39,5,0,32,48,6,4,2,57
73,134,33,3,86,6,3,7,3,29,0,2,5,32,2,1,1,75
66,164,66,19,95,6,5,21,1,19,0,0,65,32,3,1,1,33
70,117,50,18,89,6,6,18,4,50,7,0,42,83,2,3,0,63
61,93,41,29,100,7,8,31,4,20,1,9,39,56,10,2,3,71
79,161,92,18,100,7,8,20,0,40,-7,0,65,71,3,2,2,83
65,395,77,42,100,7,8,43,4,26,0,3,51,94,8,4,4,55
67,161,81,19,100,7,8,19,0,58,23,0,90,65,4,3,3,100
82,159,95,19,100,7,8,5,2,70,23,0,42,67,3,3,0,67
65,123,53,16,82,6,6,17,2,41,0,1,58,97,6,2,2,73
81,106,48,18,100,7,8,18,3,39,0,2,9,89,1,3,0,57
61,97,57,5,44,6,2,9,0,33,-7,0,73,32,2,1,1,75
65,106,42,11,92,6,5,13,3,31,0,2,60,32,4,1,1,83
72,239,86,28,93,6,6,30,3,29,-7,5,11,38,6,3,1,82
85,125,72,18,100,7,8,20,1,30,0,1,2,87,4,2,0,46
73,126,39,24,96,6,6,26,6,64,3,2,14,97,2,4,0,67
74,445,147,15,100,7,8,16,1,13,0,1,36,32,10,1,2,92
72,150,43,7,88,3,5,25,0,25,0,3,4,32,4,2,0,75
80,88,50,20,95,6,6,22,2,48,21,0,13,55,4,3,0,70
57,137,56,16,71,6,6,18,2,41,0,0,81,99,5,3,1,89
69,72,44,19,100,7,8,19,2,47,0,0,35,33,4,5,0,69
65,80,53,12,85,6,2,14,1,38,13,0,0,85,0,2,2,67
83,83,80,7,100,7,8,11,0,29,2,1,30,43,2,1,0,75
73,28,18,4,100,7,8,4,1,50,0,5,41,81,2,2,0,100
74,279,90,31,97,6,4,33,3,18,0,2,5,95,4,3,0,47
65,53,27,16,100,7,8,16,5,44,0,2,73,79,5,4,2,100
64,181,48,26,93,4,2,27,4,59,0,1,30,37,4,4,2,69
60,85,54,16,68,6,3,23,0,47,2,1,23,49,3,3,2,50
65,64,40,14,100,7,8,14,1,36,0,1,95,32,3,2,3,86
60,212,88,23,83,4,6,23,1,48,-7,0,55,4,5,4,1,82
83,154,57,13,93,6,6,14,1,43,0,0,4,80,1,4,1,45
74,65,34,6,100,7,8,9,2,11,0,3,56,100,2,1,1,75
81,397,108,21,100,7,8,21,0,14,0,2,23,32,13,-8,1,81
73,193,90,11,100,0,8,11,0,27,-7,0,1,32,2,1,0,75
85,183,164,25,96,6,5,0,0,7,11,0,1,32,3,-8,0,30
68,205,104,40,89,6,4,46,0,70,23,0,55,84,3,5,1,90
63,191,102,40,75,4,5,44,3,23,0,4,34,44,11,3,2,74
60,9,5,5,100,7,8,5,5,20,0,7,36,32,2,1,1,80
91,446,153,12,100,7,8,12,0,33,0,0,4,32,1,-8,0,20
63,175,61,19,100,7,8,16,5,37,4,1,95,91,8,4,4,92
62,161,60,16,79,4,5,19,5,16,0,1,20,25,4,2,0,47
90,245,98,7,100,7,8,8,1,63,21,0,11,79,2,2,0,80
88,170,87,14,100,7,8,15,1,29,2,1,1,97,1,2,0,67
81,197,65,31,100,7,8,31,3,29,9,0,2,32,1,2,0,27
64,224,102,36,94,4,6,9,1,11,-7,0,71,23,6,2,2,56
62,206,64,18,78,6,6,18,3,67,0,4,73,57,4,1,1,100
77,300,109,66,97,6,3,77,6,31,6,0,29,32,6,3,1,45
73,178,66,9,92,6,2,13,2,54,0,2,40,76,1,3,0,83
79,286,128,28,100,7,8,32,1,18,1,3,2,32,5,1,1,38
64,329,102,36,100,6,8,38,3,34,0,3,3,32,2,2,0,33
86,158,71,29,100,7,8,31,6,52,3,1,3,93,1,2,0,43
82,183,91,15,94,6,5,0,0,31,-7,0,0,32,2,1,0,50
73,399,139,29,84,6,5,38,2,29,1,2,8,66,6,3,0,56
61,187,72,28,97,4,5,30,2,57,10,0,32,53,6,4,1,77
69,208,125,7,73,6,5,11,0,73,-7,5,62,32,20,1,2,100
83,130,62,15,100,7,8,15,1,33,6,0,13,32,3,1,0,57
76,356,56,34,100,7,8,29,6,22,0,6,2,66,4,3,0,39
84,146,80,22,95,6,6,22,0,0,1,2,0,32,0,-8,0,0
68,144,58,24,100,7,8,24,3,38,0,0,81,82,8,4,2,100
91,254,126,15,100,7,8,16,0,50,11,0,1,32,1,2,0,75
86,169,82,5,100,7,8,5,1,60,0,1,24,75,1,3,0,100
55,284,81,21,84,3,5,25,4,4,6,0,21,32,7,1,1,42
63,59,34,3,100,7,8,4,0,0,0,0,68,32,3,-8,2,100
57,123,56,11,64,3,5,14,0,71,0,8,61,72,1,5,0,86
86,235,111,20,100,7,8,20,1,25,0,0,12,70,7,2,0,90
84,338,82,30,100,7,8,34,4,35,0,2,6,17,6,3,0,60
87,408,124,24,100,7,8,24,1,17,23,0,0,94,1,2,0,33
70,94,28,26,100,7,8,30,10,28,1,3,22,74,2,5,1,67
58,39,27,12,100,7,8,13,1,54,-7,4,94,62,3,1,2,80
61,184,55,4,67,0,2,6,1,67,0,0,14,74,1,3,0,100
71,96,60,9,100,6,7,9,0,11,-7,0,48,32,2,-8,0,100
65,162,65,28,100,7,8,28,1,50,1,1,83,82,2,3,2,86
81,190,82,22,95,6,6,22,3,27,0,0,17,49,2,2,0,44
59,320,115,13,73,0,2,15,1,20,23,0,16,35,6,2,0,80
82,199,97,18,94,6,6,18,2,17,-7,0,17,80,5,1,0,60
57,342,57,17,88,4,6,17,3,82,-7,2,99,45,2,4,1,100
71,216,95,26,86,6,5,28,2,29,17,0,51,94,10,3,1,72
93,183,111,20,100,7,8,0,0,10,8,0,1,32,2,-8,0,40
91,451,207,9,100,7,8,9,0,11,0,1,1,32,4,-8,0,80
42,174,66,44,70,0,2,57,5,66,0,7,23,68,2,5,0,64
69,188,80,18,85,6,2,3,0,40,-7,5,16,32,5,-8,0,83
82,176,71,31,100,7,8,31,2,23,0,0,4,32,5,1,0,44
69,101,44,17,100,7,8,18,1,24,7,0,48,53,4,3,2,78
72,389,71,8,82,4,5,11,2,64,0,2,2,65,1,5,2,75
64,183,43,14,93,6,6,0,2,53,0,2,81,92,4,2,1,86
74,352,129,15,100,7,8,15,0,33,0,0,71,74,6,2,4,73
79,242,71,19,100,7,8,19,5,11,8,0,20,32,3,1,0,50
71,207,147,26,89,4,6,28,0,36,-7,0,1,32,3,2,0,64
78,245,144,25,85,4,2,15,0,33,-7,0,1,32,1,1,0,33
72,118,55,14,100,7,8,14,2,36,-7,1,76,32,6,-8,3,75
79,114,49,28,100,7,8,28,2,36,0,1,2,42,3,3,0,43
84,347,74,19,95,6,6,19,1,32,0,1,4,81,5,2,0,64
81,155,55,28,100,7,8,29,4,36,2,2,2,94,4,2,0,46
77,156,73,20,91,6,5,23,4,48,5,1,11,64,3,5,0,67
65,37,24,11,100,7,8,11,0,27,3,4,81,32,6,1,2,88
57,173,48,25,96,2,4,26,4,23,0,2,4,36,5,4,0,60
60,172,59,9,62,4,4,13,1,69,4,1,13,64,2,3,0,83
71,392,126,16,84,3,5,19,0,79,23,0,19,70,1,2,0,60
79,244,74,26,93,6,5,28,0,14,0,0,3,50,5,2,0,39
87,277,81,18,100,7,8,18,2,56,0,0,16,88,2,2,0,67
90,208,87,13,100,7,8,14,0,29,13,0,15,82,1,2,0,38
78,211,86,27,100,7,8,27,0,22,-7,5,11,30,3,2,0,71
68,174,85,22,84,6,4,25,2,60,0,0,76,32,2,1,1,75
50,214,77,22,83,4,6,24,3,46,0,2,82,69,12,6,6,100
59,171,110,8,63,6,6,8,0,38,23,1,85,32,3,1,1,100
61,132,69,3,80,6,2,5,2,100,0,0,62,94,20,2,2,100
88,113,72,14,100,7,8,14,0,21,0,0,4,32,1,1,0,25
68,305,85,32,94,5,6,34,2,38,0,1,42,61,4,4,2,67
68,227,67,24,96,6,6,21,4,56,0,3,14,23,3,4,0,64
69,243,79,14,100,7,8,16,1,44,0,1,85,93,5,1,1,100
70,518,143,11,100,6,8,12,0,17,23,0,21,32,6,-8,0,75
70,296,164,13,92,6,6,13,0,31,-7,1,39,2,3,2,1,63
81,213,119,30,94,6,3,34,1,41,0,1,4,21,2,2,0,36
68,183,29,17,94,3,5,0,5,0,0,5,9,32,4,-8,1,42
88,159,133,15,100,7,8,18,1,50,7,0,0,32,1,1,0,40
82,163,58,21,100,7,8,21,3,29,4,2,7,75,3,2,0,38
77,126,66,55,100,7,8,58,2,41,0,0,59,67,4,6,1,91
75,161,67,26,100,7,8,28,2,33,0,1,40,75,4,3,1,58
75,312,78,26,100,7,8,26,4,31,-7,4,10,36,3,2,0,56
66,122,72,17,94,4,6,17,2,24,0,1,48,89,3,3,1,50
59,243,79,38,76,4,6,43,1,50,0,1,63,78,7,4,4,86
85,184,69,24,100,7,8,31,3,45,0,2,19,72,3,3,0,67
79,267,86,17,88,6,6,18,3,35,-7,0,0,32,0,2,0,25
66,161,77,9,90,6,2,11,2,40,0,1,73,32,4,1,1,83
91,277,163,12,100,7,8,12,0,25,0,0,1,32,3,1,0,50
79,157,75,27,100,6,7,29,1,66,1,2,24,70,4,4,0,67
66,128,45,7,89,0,3,9,1,33,0,4,13,88,4,2,0,100
68,110,48,14,71,6,6,14,1,43,0,1,30,78,3,2,1,83
74,247,94,13,72,6,4,18,2,22,23,0,37,32,6,1,0,70
63,134,81,17,70,6,5,20,1,45,7,0,80,34,4,2,3,100
82,357,139,27,97,6,6,30,0,37,0,0,0,32,2,1,0,57
88,173,104,12,100,7,8,12,1,33,0,1,0,32,1,1,0,25
82,351,101,17,100,7,8,17,0,47,0,0,22,32,4,2,0,86
76,131,53,19,95,6,6,19,0,32,0,1,44,32,6,1,0,88
91,269,104,9,100,7,8,9,0,44,4,1,1,32,1,-8,0,33
70,213,107,33,97,6,5,54,0,15,0,2,32,27,4,2,3,44
82,171,84,26,96,6,6,27,2,44,4,2,3,48,2,4,0,54
85,226,84,14,100,7,8,27,1,13,2,1,6,32,6,-8,0,75
69,190,66,30,91,6,5,21,2,25,-7,0,37,32,6,1,1,70
86,296,112,20,100,7,8,22,1,41,0,0,17,96,2,1,0,33
78,168,92,23,83,6,6,23,0,52,0,0,27,77,2,4,0,70
69,188,54,9,80,4,5,11,1,70,-7,2,62,115,20,3,2,100
79,243,84,29,81,4,4,39,1,35,0,1,0,32,3,2,1,50
73,93,43,20,95,6,6,20,2,30,0,0,47,100,6,2,1,60
68,94,44,13,89,6,4,19,5,42,0,3,7,100,2,3,0,50
61,183,114,15,76,0,2,17,0,18,0,0,0,32,1,-8,2,33
72,180,71,29,97,6,6,32,2,59,10,1,35,83,5,3,0,67
69,71,38,11,100,7,8,12,1,55,0,0,39,69,2,3,1,63
89,175,94,4,100,7,8,6,0,20,-7,4,0,32,0,-8,0,0
56,237,92,24,70,3,5,27,3,52,0,8,22,65,4,4,1,62
77,237,71,24,97,6,6,30,4,55,1,1,43,74,3,2,0,63
84,313,103,25,100,7,8,25,2,24,11,0,10,92,4,3,0,70
60,190,79,22,88,0,6,24,4,38,5,2,59,54,6,3,3,100
90,423,109,15,100,7,8,15,3,0,0,1,13,32,5,-8,0,36
82,93,49,22,100,7,8,23,1,30,1,2,0,99,0,3,2,38
56,160,80,16,83,4,6,18,0,44,0,0,112,91,6,2,6,89
68,183,46,11,100,6,8,12,1,25,-7,1,45,32,6,1,0,88
67,228,126,10,82,6,6,12,0,18,-7,3,37,32,6,1,1,88
81,238,60,30,97,6,6,51,1,47,12,0,7,89,1,6,0,54
61,179,81,28,97,6,6,29,3,24,0,3,69,56,15,4,11,83
68,133,44,39,100,6,8,39,4,67,0,2,15,73,5,2,0,50
59,295,113,18,56,4,6,43,0,17,-7,0,58,19,7,2,3,75
85,183,86,21,100,7,8,22,0,59,-7,0,0,32,1,1,1,80
71,155,51,18,81,6,6,21,2,24,0,4,24,98,3,3,0,46
72,271,58,39,98,4,5,43,2,40,0,6,12,92,4,3,0,64
79,187,52,13,92,6,6,20,3,54,8,0,2,93,1,3,0,57
80,330,134,11,100,7,8,11,0,27,6,0,45,32,3,1,1,80
61,132,53,31,91,0,6,42,6,24,3,3,32,72,4,2,2,50
82,247,90,25,100,7,8,29,2,24,-7,0,29,32,6,1,1,54
56,111,40,25,96,4,6,27,6,56,0,1,37,63,5,7,0,75
66,278,66,6,75,6,5,8,2,75,0,4,47,86,1,2,0,100
65,483,84,35,97,6,6,38,5,21,0,4,42,21,9,2,1,65
86,183,45,8,100,7,8,0,0,25,23,0,4,32,2,1,2,60
64,262,80,15,83,4,2,18,1,44,0,0,71,52,8,3,4,92
68,103,49,19,90,6,2,20,0,35,9,0,13,32,1,2,0,50
89,243,157,4,100,7,8,4,0,25,9,0,1,32,1,-8,0,50
77,68,31,7,100,7,8,7,2,14,0,4,0,32,0,-8,0,0
55,139,46,23,77,0,2,26,4,31,7,0,33,65,4,3,0,67
86,431,135,21,100,7,8,21,0,38,23,0,0,58,1,1,0,25
69,83,162,18,94,6,6,17,0,6,5,1,60,32,9,-8,2,69
59,302,137,24,88,4,5,39,1,32,1,2,50,75,3,4,0,70
77,390,103,30,100,6,7,30,3,43,0,1,45,79,3,3,1,60
84,233,123,19,90,6,4,52,0,20,6,0,1,32,3,1,0,40
73,118,45,23,100,7,8,24,3,33,2,1,24,86,6,4,1,71
63,221,67,26,96,6,6,26,1,27,0,0,30,32,5,1,3,50
56,152,46,17,75,6,5,20,3,45,0,0,68,54,6,4,3,92
